country	Date	People partly vaccinated	people fully vaccinated
Northern Ireland	2021-01-16	120387	20174
Northern Ireland	2021-01-17	125717	21016
Northern Ireland	2021-01-18	132857	21579
Northern Ireland	2021-01-19	138436	21960
Northern Ireland	2021-01-20	144212	22326
Northern Ireland	2021-01-21	151039	22510
Northern Ireland	2021-01-22	154366	22660
Northern Ireland	2021-01-23	155644	22687
Northern Ireland	2021-01-24	159642	22713
Northern Ireland	2021-01-25	163317	22795
Northern Ireland	2021-01-26	168140	22910
Northern Ireland	2021-01-27	175284	23927
Northern Ireland	2021-01-28	196131	24070
Northern Ireland	2021-01-29	204065	24146
Northern Ireland	2021-01-30	214601	24323
Northern Ireland	2021-01-31	221809	24612
Northern Ireland	2021-02-01	233429	24882
Northern Ireland	2021-02-02	246671	25155
Northern Ireland	2021-02-03	263735	25539
Northern Ireland	2021-02-04	275232	26047
Northern Ireland	2021-02-05	289889	26531
Northern Ireland	2021-02-06	295185	26935
Norway	2020-12-27	5
Norway	2020-12-28	606
Norway	2020-12-29	1674
Norway	2020-12-30	2098
Norway	2020-12-31	2170
Norway	2021-01-01	2176
Norway	2021-01-02	2176
Norway	2021-01-03	2176
Norway	2021-01-04	2177
Norway	2021-01-05	5610
Norway	2021-01-06	14612
Norway	2021-01-07	21169
Norway	2021-01-08	22782
Norway	2021-01-09	22914
Norway	2021-01-10	23021
Norway	2021-01-11	23363
Norway	2021-01-12	27653
Norway	2021-01-13	37333
Norway	2021-01-14	45757
Norway	2021-01-15	50230
Norway	2021-01-16	50963
Norway	2021-01-17	51307	5
Norway	2021-01-18	52566	288
Norway	2021-01-19	57112	1055
Norway	2021-01-20	67064	1747
Norway	2021-01-21	75353	1915
Norway	2021-01-22	78602	1922
Norway	2021-01-23	78955	1922
Norway	2021-01-24	79020	1922
Norway	2021-01-25	79595	1922
Norway	2021-01-26	81807	3978
Norway	2021-01-27	92913	11366
Norway	2021-01-28	103546	17775
Norway	2021-01-29	107200	19776
Norway	2021-01-30	107329	19942
Norway	2021-01-31	107409	19992
Norway	2021-02-01	107568	20290
Norway	2021-02-02	113623	23356
Norway	2021-02-03	137184	30817
Norway	2021-02-04	160076	38100
Oman	2020-12-28	1717
Oman	2020-12-29	3363
Oman	2020-12-30	5043
Oman	2020-12-31	6516
Oman	2021-01-02	7231
Oman	2021-01-03	8826
Oman	2021-01-04	10728
Oman	2021-01-05	12751
Oman	2021-01-06	14005
Oman	2021-01-07	14911
Oman	2021-01-08	14980
Oman	2021-01-09	15023
Oman	2021-01-10	15907
Oman	2021-01-11	18287
Oman	2021-01-12	20649
Oman	2021-01-13	22749
Oman	2021-01-14	24204
Oman	2021-01-16	24773
Oman	2021-01-17	24773	673
Oman	2021-01-18	24773	1985
Oman	2021-01-19	24773	3276
Oman	2021-01-20	24773	4775
Oman	2021-01-23	24773	5902
Oman	2021-01-24	24773	7992
Oman	2021-01-25	24773	9833
Oman	2021-01-26	24773	11433
Oman	2021-01-27	24773	12272
Poland	2020-12-28	2000
Poland	2020-12-29	6300
Poland	2020-12-30	36300
Poland	2020-12-31	47600
Poland	2021-01-02	50391
Poland	2021-01-03	50833
Poland	2021-01-04	92220
Poland	2021-01-05	140226
Poland	2021-01-06	160359
Poland	2021-01-07	188956
Poland	2021-01-08	198787
Poland	2021-01-09	200022
Poland	2021-01-10	203053
Poland	2021-01-11	257834
Poland	2021-01-12	309620
Poland	2021-01-13	369212
Poland	2021-01-14	410480
Poland	2021-01-15	436963
Poland	2021-01-16	457303
Poland	2021-01-17	468795	671
Poland	2021-01-18	491696	3468
Poland	2021-01-19	530055	11174
Poland	2021-01-20	566793	24992
Poland	2021-01-21	605313	39686
Poland	2021-01-22	638798	45479
Poland	2021-01-23	654184	46980
Poland	2021-01-24	659753	47721
Poland	2021-01-25	701222	75765
Poland	2021-01-26	782413	123044
Poland	2021-01-27	858474	149779
Poland	2021-01-28	917908	179128
Poland	2021-01-29	945600	195481
Poland	2021-01-30	958453	198478
Poland	2021-01-31	976367	200537
Poland	2021-02-01	998587	233129
Poland	2021-02-02	1053245	289190
Poland	2021-02-03	1117146	344432
Poland	2021-02-04	1171229	395375
Poland	2021-02-05	1193034	424730
Poland	2021-02-06	1200793	440365
Poland	2021-02-07	1206212	450496
Portugal	2020-12-28	4828
Portugal	2020-12-29	16701
Portugal	2020-12-30	26850
Portugal	2021-01-03	32000
Portugal	2021-01-06	42035
Portugal	2021-01-08	70000
Portugal	2021-01-15	106000
Portugal	2021-01-26	225499	38000
Portugal	2021-01-31	268386	68385
Portugal	2021-02-01	269814	68755
Portugal	2021-02-03	275093	75852
Portugal	2021-02-04	279236	84975
Portugal	2021-02-06	284462	94916
Portugal	2021-02-07	290302	103786
Romania	2020-12-28	2066
Romania	2020-12-29	2778
Romania	2020-12-30	5666
Romania	2020-12-31	10289
Romania	2021-01-01	11656
Romania	2021-01-02	13242
Romania	2021-01-03	13596
Romania	2021-01-04	25508
Romania	2021-01-05	41609
Romania	2021-01-06	58554
Romania	2021-01-07	76400
Romania	2021-01-08	92706
Romania	2021-01-09	102301
Romania	2021-01-10	108294
Romania	2021-01-11	125190
Romania	2021-01-12	140447
Romania	2021-01-13	154268
Romania	2021-01-14	167612
Romania	2021-01-15	183669
Romania	2021-01-16	196090
Romania	2021-01-17	204185	875
Romania	2021-01-18	233288	1951
Romania	2021-01-19	267424	2622
Romania	2021-01-20	302570	5814
Romania	2021-01-21	338252	9844
Romania	2021-01-22	374681	11255
Romania	2021-01-23	406006	12879
Romania	2021-01-24	433129	13156
Romania	2021-01-25	459567	25064
Romania	2021-01-26	487711	40667
Romania	2021-01-27	513429	57275
Romania	2021-01-28	534346	75050
Romania	2021-01-29	554924	92076
Romania	2021-01-30	571091	101305
Romania	2021-01-31	585218	106197
Romania	2021-02-01	598135	123049
Romania	2021-02-02	610383	138349
Romania	2021-02-03	620176	152026
Romania	2021-02-04	629279	165516
Romania	2021-02-05	638886	182666
Romania	2021-02-06	647690	193122
Romania	2021-02-07	656177	200145
Scotland	2020-12-13	18996
Scotland	2020-12-20	60096
Scotland	2020-12-27	94458
Scotland	2021-01-03	115773	42
Scotland	2021-01-10	163377	2758
Scotland	2021-01-11	175942	2857
Scotland	2021-01-12	191965	2990
Scotland	2021-01-13	208207	3190
Scotland	2021-01-14	224840	3331
Scotland	2021-01-17	264991	3698
Scotland	2021-01-18	284582	3886
Scotland	2021-01-19	309909	4170
Scotland	2021-01-20	334871	4466
Scotland	2021-01-21	358454	4689
Scotland	2021-01-22	380667	5188
Scotland	2021-01-23	404038	5383
Scotland	2021-01-24	415402	5538
Scotland	2021-01-25	437900	6060
Scotland	2021-01-26	462092	6596
Scotland	2021-01-27	491658	6783
Scotland	2021-01-28	515855	7095
Scotland	2021-01-29	543370	7638
Scotland	2021-01-30	566269	7794
Scotland	2021-01-31	575897	7849
Scotland	2021-02-01	610778	8345
Scotland	2021-02-02	649262	8758
Scotland	2021-02-03	694347	9031
Scotland	2021-02-04	742512	9529
Scotland	2021-02-05	786427	10332
Scotland	2021-02-06	839266	10582
Seychelles	2021-01-13	2000
Seychelles	2021-01-15	4000
Seychelles	2021-01-16	7000
Seychelles	2021-01-19	10976
Seychelles	2021-01-20	13163
Seychelles	2021-01-22	16890
Seychelles	2021-01-23	18353
Seychelles	2021-01-25	19889
Seychelles	2021-01-26	22712
Seychelles	2021-01-27	25587
Seychelles	2021-01-28	28779
Seychelles	2021-01-29	30861
Seychelles	2021-02-01	35079
Seychelles	2021-02-02	36284
Seychelles	2021-02-03	37087	5
Seychelles	2021-02-06	37589	1586
Singapore	2021-01-11	3400
Singapore	2021-01-12	6200
Singapore	2021-01-22	60000
Singapore	2021-01-27	113000	50
Singapore	2021-01-31	155000	50
Singapore	2021-02-02	175000	6000
Slovakia	2021-01-05	425
Slovakia	2021-01-06	6618
Slovakia	2021-01-07	13631
Slovakia	2021-01-08	20548
Slovakia	2021-01-09	22281
Slovakia	2021-01-10	25326
Slovakia	2021-01-11	29221
Slovakia	2021-01-12	39735
Slovakia	2021-01-13	46243
Slovakia	2021-01-14	53830
Slovakia	2021-01-15	61372
Slovakia	2021-01-16	62580
Slovakia	2021-01-17	62634
Slovakia	2021-01-18	71035	582
Slovakia	2021-01-19	77624	1039
Slovakia	2021-01-20	84057	1900
Slovakia	2021-01-21	90284	2544
Slovakia	2021-01-22	96421	2669
Slovakia	2021-01-23	96697	2669
Slovakia	2021-01-24	96697	2669
Slovakia	2021-01-25	102683	4823
Slovakia	2021-01-26	109042	5205
Slovakia	2021-01-27	115425	5473
Slovakia	2021-01-28	123115	6919
Slovakia	2021-01-29	132581	9252
Slovakia	2021-01-30	133562	9255
Slovakia	2021-01-31	133675	9423
Slovakia	2021-02-01	142478	12332
Slovakia	2021-02-02	151464	15777
Slovakia	2021-02-03	160839	18107
Slovakia	2021-02-04	169709	23502
Slovakia	2021-02-05	177751	29953
Slovakia	2021-02-06	179815	30595
Slovakia	2021-02-07	179995	30595
Slovenia	2020-12-27	5821
Slovenia	2020-12-28	7367
Slovenia	2020-12-29	8467
Slovenia	2020-12-30	8895
Slovenia	2020-12-31	10545
Slovenia	2021-01-01	10636
Slovenia	2021-01-02	11039
Slovenia	2021-01-03	11594
Slovenia	2021-01-04	12684
Slovenia	2021-01-05	15102
Slovenia	2021-01-06	20204
Slovenia	2021-01-07	25442
Slovenia	2021-01-08	28633
Slovenia	2021-01-09	28881
Slovenia	2021-01-10	28882
Slovenia	2021-01-11	29366
Slovenia	2021-01-12	31131
Slovenia	2021-01-13	35751
Slovenia	2021-01-14	42369
Slovenia	2021-01-15	47122
Slovenia	2021-01-16	47446
Slovenia	2021-01-17	47450
Slovenia	2021-01-18	47512	165
Slovenia	2021-01-19	48061	1644
Slovenia	2021-01-20	49221	5024
Slovenia	2021-01-21	50571	8083
Slovenia	2021-01-22	51810	9000
Slovenia	2021-01-23	52048	9472
Slovenia	2021-01-24	52064	9605
Slovenia	2021-01-25	52069	9610
Slovenia	2021-01-26	52157	11299
Slovenia	2021-01-27	52437	15802
Slovenia	2021-01-28	52928	21236
Slovenia	2021-01-29	53458	25181
Slovenia	2021-01-30	53463	25280
Slovenia	2021-01-31	53463	25282
Slovenia	2021-02-01	53476	25315
Slovenia	2021-02-02	53491	26404
Slovenia	2021-02-03	53632	30752
Slovenia	2021-02-04	54243	37153
Slovenia	2021-02-05	54560	42043
Slovenia	2021-02-06	54589	42609
Slovenia	2021-02-07	54589	42609
Spain	2021-01-04	82834
Spain	2021-01-05	139339
Spain	2021-01-07	207323
Spain	2021-01-08	277976
Spain	2021-01-11	406091
Spain	2021-01-12	488122
Spain	2021-01-13	581638
Spain	2021-01-14	676186
Spain	2021-01-15	768950
Spain	2021-01-18	895627	2315
Spain	2021-01-19	956756	9341
Spain	2021-01-20	1010295	15642
Spain	2021-01-21	1054245	49056
Spain	2021-01-22	1097369	68456
Spain	2021-01-24	1148895	88698
Spain	2021-01-25	1167519	123697
Spain	2021-01-26	1183395	173066
Spain	2021-01-27	1202859	192759
Spain	2021-01-28	1222323	251866
Spain	2021-01-31	1251369	357892
Spain	2021-02-01	1254535	418519
Spain	2021-02-02	1265800	498978
Spain	2021-02-03	1279220	586122
Spain	2021-02-04	1305251	682909
Sweden	2020-12-27	1730
Sweden	2021-01-03	13705
Sweden	2021-01-10	45536	11
Sweden	2021-01-17	115476	131
Sweden	2021-01-24	209381	9021
Sweden	2021-01-28	216269	14248
Sweden	2021-01-29	230068	18923
Sweden	2021-02-02	256978	28279
Sweden	2021-02-03	264148	34131
Sweden	2021-02-04	276008	44370
Sweden	2021-02-05	286853	57019
United Arab Emirates	2021-01-10	836568	250000
United Arab Emirates	2021-01-11	917251	250000
United Arab Emirates	2021-01-12	1025652	250000
United Arab Emirates	2021-01-13	1144580	250000
United Arab Emirates	2021-01-14	1277833	250000
United Arab Emirates	2021-01-15	1415987	250000
United Arab Emirates	2021-01-16	1547926	250000
United Arab Emirates	2021-01-17	1632778	250000
United Arab Emirates	2021-01-18	1721521	250000
United Arab Emirates	2021-01-19	1815367	250000
United Arab Emirates	2021-01-20	1911150	250000
United Arab Emirates	2021-01-21	1996069	250000
United Arab Emirates	2021-01-22	2089078	250000
United Arab Emirates	2021-01-23	2176798	250000
United Arab Emirates	2021-01-24	2237789	250000
United Arab Emirates	2021-01-25	2321091	250000
United Arab Emirates	2021-01-26	2427680	250000
United Arab Emirates	2021-01-27	2514450	250000
United Arab Emirates	2021-01-28	2618650	250000
United Arab Emirates	2021-01-29	2756606	250000
United Arab Emirates	2021-01-30	2864167	250000
United Arab Emirates	2021-01-31	3084162	250000
United Arab Emirates	2021-02-01	3190777	250000
United Arab Emirates	2021-02-03	3314517	250000
United Arab Emirates	2021-02-04	3599374	250000
United Arab Emirates	2021-02-06	3951347	250000
United Arab Emirates	2021-02-07	4063868	250000
United Kingdom	2020-12-13	86095
United Kingdom	2020-12-20	673216
United Kingdom	2020-12-27	1001985
United Kingdom	2021-01-03	1375417	21834
United Kingdom	2021-01-10	2286572	391399
United Kingdom	2021-01-11	2431648	412167
United Kingdom	2021-01-12	2639309	428232
United Kingdom	2021-01-13	2918252	437977
United Kingdom	2021-01-14	3234946	443234
United Kingdom	2021-01-15	3559179	447261
United Kingdom	2021-01-16	3837094	449736
United Kingdom	2021-01-17	4062501	452301
United Kingdom	2021-01-18	4266577	456866
United Kingdom	2021-01-19	4609740	460625
United Kingdom	2021-01-20	4973248	464036
United Kingdom	2021-01-21	5383103	466796
United Kingdom	2021-01-22	5861351	468617
United Kingdom	2021-01-23	6353321	469660
United Kingdom	2021-01-24	6573570	470478
United Kingdom	2021-01-25	6853327	472446
United Kingdom	2021-01-26	7164387	474156
United Kingdom	2021-01-27	7476765	476485
United Kingdom	2021-01-28	7891184	478254
United Kingdom	2021-01-29	8378940	480432
United Kingdom	2021-01-30	8977329	491053
United Kingdom	2021-01-31	9296367	494209
United Kingdom	2021-02-01	9646715	496796
United Kingdom	2021-02-02	10021471	498962
United Kingdom	2021-02-03	10490487	501957
United Kingdom	2021-02-04	10971047	505993
United Kingdom	2021-02-05	11465210	510057
United Kingdom	2021-02-06	12014288	511447
United States	2020-12-20	556208
United States	2020-12-21	614117
United States	2020-12-23	1008025
United States	2020-12-26	1944585
United States	2020-12-28	2127143
United States	2020-12-30	2794588
United States	2021-01-02	4225756
United States	2021-01-04	4563260
United States	2021-01-05	4836469
United States	2021-01-06	5306797
United States	2021-01-07	5919418
United States	2021-01-08	6688231
United States	2021-01-11	8987322
United States	2021-01-12	9327138
United States	2021-01-14	9690757	1342086
United States	2021-01-15	10595866	1610524
United States	2021-01-19	13595803	2023124
United States	2021-01-20	14270441	2161419
United States	2021-01-21	15053257	2394961
United States	2021-01-22	16243093	2756953
United States	2021-01-23	17390345	3027865
United States	2021-01-24	18502131	3216836
United States	2021-01-25	19252279	3346390
United States	2021-01-26	19902237	3481921
United States	2021-01-27	20687970	3801053
United States	2021-01-28	21698606	4263056
United States	2021-01-29	22858318	4780888
United States	2021-01-30	24064165	5259693
United States	2021-01-31	25201143	5657142
United States	2021-02-01	26023153	5927847
United States	2021-02-02	26440836	6064792
United States	2021-02-03	27154956	6436931
United States	2021-02-04	27905197	6926050
United States	2021-02-05	28909497	7503864
United States	2021-02-06	30250964	8317180
United States	2021-02-07	31579100	9147185
Wales	2020-12-13	8181
Wales	2020-12-20	23746
Wales	2020-12-27	36162
Wales	2021-01-03	50242	26
Wales	2021-01-10	86039	79
Wales	2021-01-11	91239	97
Wales	2021-01-12	101371	108
Wales	2021-01-13	112973	121
Wales	2021-01-14	126375	129
Wales	2021-01-17	151737	201
Wales	2021-01-18	161932	265
Wales	2021-01-19	175816	370
Wales	2021-01-20	190435	396
Wales	2021-01-21	212317	415
Wales	2021-01-22	240547	469
Wales	2021-01-23	264538	516
Wales	2021-01-24	270833	543
Wales	2021-01-25	289566	581
Wales	2021-01-26	312305	639
Wales	2021-01-27	336071	674
Wales	2021-01-28	362253	717
Wales	2021-01-29	378200	750
Wales	2021-01-30	403463	786
Wales	2021-01-31	416306	841
Wales	2021-02-01	439640	1066
Wales	2021-02-02	462497	1160
Wales	2021-02-03	490570	1216
Wales	2021-02-04	523042	1635
Wales	2021-02-05	556997	2471
Wales	2021-02-06	589622	2606
